muntah,sakit kepala,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;diare akut;0.30427
tubuh terasa sakit,kelelahan,batuk,hidung tersumbat,demam;infeksi saluran napas akut,rinosinusitis;infeksi saluran napas akut;0.46384
demam tinggi di malam hari,mual,sembelit,diare;demam tifoid,irritable bowel syndrome;demam tifoid;0.4054
kram perut,dehidrasi,sakit kepala,demam;diare akut,tonsilitis/amandel;diare akut;0.37943
mata berair,bersin-bersin,kelelahan,kehilangan nafsu makan;campak,hepatitis A;campak;0.30427
muntah,dehidrasi,sakit kepala,demam;diare akut,tonsilitis/amandel;diare akut;0.32978
nyeri dada kiri luas dan tiba-tiba,riwayat kolesterol tinggi / kencing manis,kelelahan,sesak napas,pusing;anemia,penyakit jantung koroner;penyakit jantung koroner;0.59625
hidung tersumbat,paru-paru terhambat,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.33614
demam tinggi di malam hari,pusing,muntah,mual;demam tifoid,maag;demam tifoid;0.32186
batuk,demam,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.42686
mudah merasa kenyang setelah makan makanan berukuran normal,perih di ulu hati,muntah,mual;hepatitis A,maag;maag;0.43824
kehilangan nafsu makan,mata merah,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
kulit kekuningan,kehilangan nafsu makan,nyeri kepala,demam;hepatitis A,varisela / cacar air;hepatitis A;0.50541
nyeri dada kiri luas dan tiba-tiba,riwayat kolesterol tinggi / kencing manis,muntah,mual;diare akut,penyakit jantung koroner;penyakit jantung koroner;0.50652
mudah merasa kenyang setelah makan makanan berukuran normal,perih di ulu hati,muntah,sakit kepala,mual;demam berdarah dengue,maag;maag;0.47081
demam tinggi,nyeri otot,muntah,mual;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.38257
dehidrasi,kehilangan nafsu makan,sakit kepala,demam;diare akut,tonsilitis/amandel;diare akut;0.32978
napas bau,bintik-bintik pada amandel,sakit kepala,demam;diare akut,tonsilitis/amandel;tonsilitis/amandel;0.4158
nyeri untuk melirik,bercak merah dan tidak gatal pada kulit,muntah,sakit kepala,mual;demam berdarah dengue,maag;demam berdarah dengue;0.44155
detak jantung tak teratur,kulit pucat,kelelahan,sesak napas,pusing;anemia,penyakit jantung koroner;anemia;0.54246
hidung berair,paru-paru terhambat,batuk,sakit tenggorokan,demam;faringitis,infeksi saluran napas akut;faringitis;0.54389
feses encer,sakit kepala,muntah,mual;diare akut,migrain;diare akut;0.3321
sakit kepala,nyeri otot,muntah,mual;demam berdarah dengue,migrain;demam tifoid;0.32186
demam tinggi,kelelahan,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.40631
buang air besar lebih dari 2 kali sehari,demam,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;diare akut;0.41593
nyeri kepala,kehilangan nafsu makan,kelelahan,demam;hepatitis A,infeksi saluran napas akut;hepatitis A;0.43122
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,kelelahan,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.28263
kram perut,demam,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;hepatitis A;0.45595
kram perut,mual,sakit kepala,demam;diare akut,tonsilitis/amandel;diare akut;0.34292
muntah,mual,sakit kepala,demam;diare akut,tonsilitis/amandel;hepatitis A;0.35232
sembelit,lidah tertutup selaput putih kotor,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;demam tifoid;0.41109
kram perut,dehidrasi,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;diare akut;0.38824
sakit saat menelan,napas bau,batuk,demam;rinosinusitis,tonsilitis/amandel;tonsilitis/amandel;0.42583
napas bau,bintik-bintik pada amandel,batuk,sakit tenggorokan,demam;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
sensitif terhadap suara,sakit kepala sebagian kiri atau kanan,muntah,mual;maag,migrain;migrain;0.52839
demam tinggi di malam hari,diare,muntah,mual;demam tifoid,migrain;demam tifoid;0.37837
kembung,perih di ulu hati,muntah,mual;maag,penyakit jantung koroner;maag;0.4473
sesak napas,pusing,muntah,mual;demam berdarah dengue,penyakit jantung koroner;penyakit jantung koroner;0.38529
kelelahan,kehilangan nafsu makan,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
kelelahan,bersin-bersin,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
buang air besar lebih dari 2 kali sehari,kram perut,muntah,mual;diare akut,migrain;diare akut;0.38158
mudah merasa kenyang setelah makan makanan berukuran normal,rasa asam di mulut,muntah,mual;maag,migrain;maag;0.46184
kulit kekuningan,kehilangan nafsu makan,kelelahan,muntah,mual,pusing;hepatitis A,penyakit jantung koroner;hepatitis A;0.53952
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya,mata berair,mata merah;campak,konjungtivitis/mata merah;keratitis akut;0.38752
dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,sakit kepala sebagian kiri atau kanan,muntah,mual;demam tifoid,migrain;migrain;0.55787
sensitif terhadap cahaya,kehilangan nafsu makan,mata berair,bersin-bersin;campak,rintis alergi;keratitis akut;0.38752
nyeri kepala,mual,kelelahan,demam;hepatitis A,infeksi saluran napas akut;hepatitis A;0.40413
sembelit,kehilangan nafsu makan,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam tifoid;0.35755
dehidrasi,mual,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;diare akut;0.34292
nyeri kepala,mual,sembelit,diare;demam tifoid,irritable bowel syndrome;demam tifoid;0.4054
muntah,mual,kelelahan,sesak napas,pusing;anemia,penyakit jantung koroner;penyakit jantung koroner;0.44117
adanya kotoran mata di pagi hari,riwayat kontak positif konjungtivitis,mata berair,mata merah;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.55125
nyeri kepala,kulit kekuningan,muntah,demam,kehilangan nafsu makan,mual;diare akut,hepatitis A;hepatitis A;0.59958
mata berair,mata merah,kelelahan,kehilangan nafsu makan;campak,hepatitis A;konjungtivitis/mata merah;0.35371
sakit kepala,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,mual;maag,penyakit jantung koroner;maag;0.38111
nyeri kepala,demam tinggi di malam hari,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;demam tifoid;0.41109
mudah merasa kenyang setelah makan makanan berukuran normal,rasa asam di mulut,muntah,mual;demam tifoid,maag;maag;0.46184
batuk,napas bau,sakit kepala,demam;diare akut,tonsilitis/amandel;faringitis;0.40136
nyeri otot,bercak merah dan tidak gatal pada kulit,muntah,sakit kepala,mual;demam berdarah dengue,maag;demam berdarah dengue;0.40019
bersendawa,kembung,muntah,mual;maag,migrain;maag;0.4192
lemas,bercak merah dan tidak gatal pada kulit,muntah,mual;demam berdarah dengue,migrain;demam berdarah dengue;0.35882
sakit kepala,perih di ulu hati,muntah,mual;demam tifoid,maag;maag;0.41106
kencing lebih sering pada malam hari,penurunan berat badan,lemas,penglihatan kabur;diabetes melitus,hipertensi;diabetes melitus;0.46296
bersendawa,rasa asam di mulut,muntah,sakit kepala,mual;demam berdarah dengue,maag;maag;0.41699
mata bengkak,dipengaruhi oleh makanan / keadaan tertentu (dingin,debu),mata berair,bersin-bersin;campak,rintis alergi;rintis alergi;0.38519
buang air besar lebih dari 2 kali sehari,sakit kepala,muntah,mual;diare akut,penyakit jantung koroner;diare akut;0.3321
mata bengkak,hidung gatal,mata berair,bersin-bersin;campak,rintis alergi;rintis alergi;0.44108
sakit tenggorokan,paru-paru terhambat,kelelahan,demam;hepatitis A,infeksi saluran napas akut;faringitis;0.4195
sakit kepala,nyeri untuk melirik,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.40019
buang air besar lebih dari 2 kali sehari,sakit kepala,muntah,mual;diare akut,migrain;diare akut;0.3321
mata berair,hidung gatal,hidung tersumbat,hidung berair,bersin-bersin;infeksi saluran napas akut,rintis alergi;rintis alergi;0.40502
lemas,nyeri untuk melirik,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;demam berdarah dengue;0.40019
sakit tenggorokan,tubuh terasa sakit,batuk,hidung tersumbat,demam;infeksi saluran napas akut,rinosinusitis;faringitis;0.54389
sakit tenggorokan,tubuh terasa sakit,hidung tersumbat,hidung berair,bersin-bersin;infeksi saluran napas akut,rintis alergi;infeksi saluran napas akut;0.44321
sesak napas,riwayat kolesterol tinggi / kencing manis,muntah,mual;maag,penyakit jantung koroner;penyakit jantung koroner;0.47749
demam,pusing,kelelahan,kehilangan nafsu makan;campak,hepatitis A;hepatitis A;0.43122
jarang buang air besar dari intensitas biasanya,kehilangan nafsu makan,kram perut,sakit perut,kembung;irritable bowel syndrome,konstipasi/sembelit;konstipasi/sembelit;0.48633
kehilangan nafsu makan,bersin-bersin,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.38158
sakit perut,tinja keras,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;konstipasi/sembelit;0.39411
mudah merasa kenyang setelah makan makanan berukuran normal,riwayat makan tidak teratur/makan pedas/asam,muntah,sakit kepala,mual;demam berdarah dengue,maag;maag;0.46184
nyeri kepala,demam,muntah,mual;hepatitis A,maag;hepatitis A;0.40413
kesemutan,mudah haus,lemas,penglihatan kabur;diabetes melitus,hipertensi;diabetes melitus;0.39291
hidung berair,tubuh terasa sakit,batuk,sakit tenggorokan,demam;faringitis,infeksi saluran napas akut;faringitis;0.54389
kehilangan nafsu makan,diare,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;hepatitis A;0.37434
kulit pucat,kehilangan nafsu makan,lemas,detak jantung tak teratur,sesak napas;anemia,hipertensi;anemia;0.52939
napas bau,bintik-bintik pada amandel,batuk,demam;rinosinusitis,tonsilitis/amandel;tonsilitis/amandel;0.43667
nyeri otot,pusing,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
lemas,sakit kepala,muntah,mual;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.31132
hidung tersumbat,hidung berair,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.35371
hidung berair,demam,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.42686
nyeri kepala,nyeri otot,muntah,mual;demam tifoid,migrain;demam tifoid;0.32186
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
demam tinggi,mata merah,kelelahan,kehilangan nafsu makan;campak,hepatitis A;campak;0.40631
kembung,perih di ulu hati,muntah,sakit kepala,mual;diare akut,maag;maag;0.47934
sakit kepala,bintik-bintik pada amandel,batuk,sakit tenggorokan,demam;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
feses encer,demam,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;hepatitis A;0.45595
kembung,rasa asam di mulut,muntah,mual;maag,penyakit jantung koroner;maag;0.39109
demam tinggi,sensitif terhadap cahaya,mata berair,bersin-bersin;campak,rintis alergi;keratitis akut;0.38752
perih di ulu hati,riwayat makan tidak teratur/makan pedas/asam,muntah,mual;maag,penyakit jantung koroner;maag;0.45636
hidung tersumbat,bersin-bersin,batuk,sakit tenggorokan,demam;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
bersendawa,riwayat makan tidak teratur/makan pedas/asam,muntah,sakit kepala,mual;diare akut,maag;maag;0.46184
muntah,riwayat kolesterol tinggi / kencing manis,kelelahan,sesak napas,pusing;anemia,penyakit jantung koroner;penyakit jantung koroner;0.525
hidung tersumbat,keluar lendir dari hidung,batuk,demam;faringitis,rinosinusitis;rinosinusitis;0.47228
kram perut,sakit perut,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.5312
kembung,perih di ulu hati,muntah,mual;hepatitis A,maag;maag;0.4473
feses encer,buang air besar lebih dari 2 kali sehari,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;diare akut;0.44726
buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,muntah,mual;diare akut,penyakit jantung koroner;diare akut;0.3321
adanya kotoran mata di pagi hari,mata merah,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.57212
demam tinggi di malam hari,kehilangan nafsu makan,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam tifoid;0.35755
demam tinggi di malam hari,lidah tertutup selaput putih kotor,kehilangan nafsu makan,pusing;anemia,demam tifoid;demam tifoid;0.32314
feses encer,dehidrasi,muntah,sakit kepala,mual;diare akut,maag;diare akut;0.41271
lidah tertutup selaput putih kotor,diare,nyeri kepala,muntah,kehilangan nafsu makan,mual,pusing;demam tifoid,hepatitis A;demam tifoid;0.48858
nyeri otot,kehilangan nafsu makan,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;hepatitis A;0.37434
sakit kepala,napas bau,batuk,sakit tenggorokan,demam;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
nyeri otot,demam tinggi di malam hari,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;demam tifoid;0.35755
hidung berair,hidung gatal,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.35371
nyeri kepala,pusing,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
nyeri otot,nyeri untuk melirik,muntah,mual;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.35882
kehilangan nafsu makan,pusing,kelelahan,demam;hepatitis A,infeksi saluran napas akut;hepatitis A;0.43122
demam tinggi,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,mata berair,bersin-bersin;campak,rintis alergi;campak;0.45029
feses encer,kram perut,sakit kepala,demam;diare akut,tonsilitis/amandel;diare akut;0.41593
dehidrasi,demam,muntah,mual;diare akut,migrain;hepatitis A;0.35232
sakit kepala,nyeri otot,muntah,mual;demam berdarah dengue,hepatitis A;demam tifoid;0.32186
sembelit,demam tinggi di malam hari,kehilangan nafsu makan,pusing;anemia,demam tifoid;demam tifoid;0.32314
kelelahan,kulit pucat,lemas,detak jantung tak teratur,sesak napas;anemia,hipertensi;anemia;0.59826
hidung tersumbat,mata gatal,mata berair,bersin-bersin;campak,rintis alergi;rintis alergi;0.40502
sesak napas,nyeri dada kiri luas dan tiba-tiba,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;penyakit jantung koroner;0.525
lidah tertutup selaput putih kotor,mual,sembelit,diare;demam tifoid,irritable bowel syndrome;demam tifoid;0.4054
mata berair,bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kelelahan,kehilangan nafsu makan;campak,hepatitis A;anemia;0.29136
mata nyeri,iritasi pada mata,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.56235
sesak napas,pusing,muntah,mual;migrain,penyakit jantung koroner;penyakit jantung koroner;0.38529
sembelit,mual,kehilangan nafsu makan,pusing;anemia,demam tifoid;hepatitis A;0.31994
demam tinggi,nyeri otot,muntah,mual;demam berdarah dengue,migrain;demam berdarah dengue;0.38257
kesemutan,mudah lapar,lemas,penglihatan kabur;diabetes melitus,hipertensi;diabetes melitus;0.39291
sakit kepala,riwayat makan tidak teratur/makan pedas/asam,muntah,mual;hepatitis A,maag;maag;0.40108
sakit kepala,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,mual;demam tifoid,maag;maag;0.38111
demam,mual,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;hepatitis A;0.40864
demam tinggi di malam hari,mual,kehilangan nafsu makan,pusing;anemia,demam tifoid;hepatitis A;0.31994
demam,kehilangan nafsu makan,muntah,mual;hepatitis A,maag;hepatitis A;0.45595
nyeri otot,nyeri untuk melirik,muntah,mual;demam berdarah dengue,migrain;demam berdarah dengue;0.35882
mudah lapar,penurunan berat badan,lemas,penglihatan kabur;diabetes melitus,hipertensi;diabetes melitus;0.46296
keluar cairan berulang kali,keluar cairan selain bening,demam,nyeri bagian telinga,gangguan pendengaran;otitis media efusi,otitis media supuratif kronik;otitis media supuratif kronik;0.60697
nyeri otot,demam turun pada hari keempat tanpa obat,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;demam berdarah dengue;0.4224
dehidrasi,demam,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;hepatitis A;0.45595
kehilangan nafsu makan,mual,sakit kepala,demam;diare akut,tonsilitis/amandel;hepatitis A;0.40864
sakit tenggorokan,napas bau,sakit kepala,demam;diare akut,tonsilitis/amandel;tonsilitis/amandel;0.43827
rasa asam di mulut,riwayat makan tidak teratur/makan pedas/asam,muntah,sakit kepala,mual;diare akut,maag;maag;0.4358
kelelahan,kulit kekuningan,muntah,mual;hepatitis A,migrain;hepatitis A;0.40413
kelelahan,riwayat kolesterol tinggi / kencing manis,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;penyakit jantung koroner;0.47222
sakit kepala,bintik-bintik pada amandel,batuk,sakit tenggorokan,demam;faringitis,tonsilitis/amandel;faringitis;0.54389
feses encer,kehilangan nafsu makan,muntah,mual;diare akut,penyakit jantung koroner;diare akut;0.3321
sakit tenggorokan,paru-paru terhambat,hidung tersumbat,hidung berair,bersin-bersin;infeksi saluran napas akut,rintis alergi;infeksi saluran napas akut;0.44321
nyeri kepala,diare,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;demam tifoid;0.41109
mengeden saat buang air besar,jarang buang air besar dari intensitas biasanya,kram perut,sakit perut,kembung;irritable bowel syndrome,konstipasi/sembelit;konstipasi/sembelit;0.55801
buang air besar lebih dari 2 kali sehari,muntah,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;diare akut;0.38158
demam tinggi di malam hari,lidah tertutup selaput putih kotor,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;demam tifoid;0.41109
feses encer,sakit kepala,muntah,demam,kehilangan nafsu makan,mual;diare akut,hepatitis A;hepatitis A;0.45595
lemas,detak jantung tak teratur,kelelahan,kehilangan nafsu makan,pusing;anemia,hepatitis A;anemia;0.52939
muntah,demam,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;hepatitis A;0.38176
